hardware,depth_ratio,cx_ratio,init,circuit
sycamore,3.857142857142857,4.686274509803922,sabre,53Q_gate_Sycamore_large_1_2_1.5_no.8
rochester,5.339130434782609,7.542553191489362,identity,53Q_gate_Rochester_small_1_20_1.5_no.7
tokyo,1.3924914675767919,1.9739336492890995,sa,20Q_depth_Tokyo_large_None_10_1.5_no.9
rochester,7.916666666666667,15.125,random,53Q_gate_Rochester_small_2_0_1.5_no.6
sycamore,3.5319148936170213,5.474137931034483,sabre,53Q_gate_Sycamore_large_1_1_1.5_no.7
tokyo,1.7939698492462313,2.7142857142857144,sabre,20Q_depth_Tokyo_large_None_4_2.55_no.7
sycamore,3.5142857142857142,4.711340206185567,sabre,53Q_gate_Sycamore_large_1_0_1.5_no.2
rochester,5.76595744680851,7.066481994459834,random,53Q_gate_Rochester_small_2_25_1.5_no.1
sycamore,4.5,5.348993288590604,sa,53Q_gate_Sycamore_large_2_4_1.5_no.2
sycamore,4.55,5.042471042471043,sa,53Q_depth_Sycamore_large_None_2_2.55_no.1
rochester,8.11864406779661,7.485148514851486,sa,53Q_depth_Rochester_large_None_5_1.5_no.5
sycamore,2.776315789473684,3.9681697612732094,sabre,53Q_gate_Sycamore_small_1_15_1.5_no.7
tokyo,1.178082191780822,1.3981042654028435,sa,20Q_gate_Tokyo_large_1_10_1.5_no.5
tokyo,2.106382978723404,2.764705882352941,random,20Q_gate_Tokyo_large_2_4_1.5_no.1
sycamore,3.4,7.4787234042553195,identity,53Q_gate_Sycamore_small_2_0_1.5_no.5
sycamore,4.381818181818182,4.711627906976744,sa,53Q_gate_Sycamore_large_1_4_1.5_no.3
sycamore,4.869565217391305,5.306748466257669,identity,53Q_gate_Sycamore_large_2_10_1.5_no.8
rochester,2.3741007194244603,4.358620689655172,sa,53Q_gate_Rochester_large_2_25_1.5_no.9
rochester,3.9411764705882355,12.272727272727273,identity,53Q_gate_Rochester_small_2_1_1.5_no.8
rochester,6.641025641025641,10.13138686131387,identity,53Q_gate_Rochester_small_2_5_1.5_no.5
sycamore,3.9516129032258065,4.774590163934426,sa,53Q_gate_Sycamore_large_2_10_1.5_no.1
tokyo,1.8775510204081634,2.5491803278688523,sabre,20Q_gate_Tokyo_large_1_4_1.5_no.1
tokyo,1.4967320261437909,1.8959276018099547,sabre,20Q_gate_Tokyo_large_1_10_1.5_no.6
rochester,5.9625,4.866666666666666,sabre,53Q_gate_Rochester_large_1_20_1.5_no.4
tokyo,2.4857142857142858,3.12,random,20Q_gate_Tokyo_large_1_0_1.5_no.4
rochester,4.3584905660377355,5.508474576271187,sabre,53Q_gate_Rochester_small_2_10_1.5_no.8
tokyo,1.6702127659574468,1.9268292682926829,sabre,20Q_gate_Tokyo_large_2_4_1.5_no.0
rochester,7.162162162162162,10.3,random,53Q_gate_Rochester_small_2_4_1.5_no.4
sycamore,6.2075471698113205,6.193396226415095,random,53Q_gate_Sycamore_small_2_10_1.5_no.2
sycamore,4.717391304347826,4.670391061452514,sa,53Q_gate_Sycamore_small_2_4_1.5_no.6
rochester,7.163636363636364,7.088815789473684,random,53Q_gate_Rochester_large_2_15_1.5_no.9
rochester,4.636363636363637,6.833333333333333,sabre,53Q_depth_Rochester_small_None_2_1.5_no.0
sycamore,3.389473684210526,5.0469208211143695,sabre,53Q_depth_Sycamore_large_None_4_1.5_no.2
sycamore,3.2545454545454544,3.71356783919598,sabre,53Q_depth_Sycamore_large_None_10_2.55_no.5
rochester,2.2615384615384615,6.014598540145985,sa,53Q_gate_Rochester_small_1_5_1.5_no.1
sycamore,5.9753086419753085,6.585209003215434,random,53Q_depth_Sycamore_large_None_3_1.5_no.9
tokyo,1.8222222222222222,1.6923076923076923,sa,20Q_gate_Tokyo_large_2_2_1.5_no.9
tokyo,2.4395604395604398,2.6930693069306932,sabre,20Q_depth_Tokyo_large_None_3_1.5_no.6
tokyo,2.1136363636363638,3.043956043956044,identity,20Q_depth_Tokyo_large_None_1_1.5_no.5
sycamore,3.7142857142857144,4.640449438202247,sa,53Q_gate_Sycamore_small_1_4_1.5_no.7
rochester,9.581818181818182,11.476923076923077,random,53Q_depth_Rochester_large_None_3_2.55_no.8
rochester,5.514925373134329,6.175619834710743,sa,53Q_depth_Rochester_large_None_10_2.55_no.0
rochester,7.775,10.09375,identity,53Q_gate_Rochester_small_1_5_1.5_no.3
sycamore,2.56,7.809210526315789,identity,53Q_depth_Sycamore_small_None_1_1.5_no.2
sycamore,5.023809523809524,6.871428571428571,identity,53Q_gate_Sycamore_small_2_3_1.5_no.2
rochester,4.135135135135135,7.310344827586207,sabre,53Q_depth_Rochester_large_None_1_1.5_no.2
rochester,6.03125,5.16542750929368,sa,53Q_gate_Rochester_large_1_20_1.5_no.8
tokyo,1.6829268292682926,3.028985507246377,identity,20Q_gate_Tokyo_large_2_15_1.5_no.3
sycamore,5.959677419354839,4.846534653465347,random,53Q_gate_Sycamore_large_1_20_1.5_no.0
sycamore,3.5681818181818183,3.4765625,sabre,53Q_gate_Sycamore_large_1_10_1.5_no.8
sycamore,3.4871794871794872,5.990384615384615,sa,53Q_gate_Sycamore_large_2_0_1.5_no.5
sycamore,4.309523809523809,5.189655172413793,sa,53Q_gate_Sycamore_large_1_2_1.5_no.1
rochester,5.2926829268292686,11.653061224489797,random,53Q_gate_Rochester_small_1_3_1.5_no.3
rochester,6.378378378378378,10.84297520661157,identity,53Q_gate_Rochester_large_2_3_1.5_no.6
sycamore,2.4953271028037385,2.8435374149659864,sabre,53Q_gate_Sycamore_large_2_20_1.5_no.0
sycamore,4.322033898305085,6.679775280898877,identity,53Q_depth_Sycamore_large_None_1_2.55_no.3
sycamore,4.666666666666667,7.48936170212766,identity,53Q_gate_Sycamore_large_2_2_1.5_no.1
sycamore,2.7551020408163267,5.166666666666667,sa,53Q_gate_Sycamore_large_1_0_1.5_no.4
sycamore,4.17948717948718,4.802816901408451,sa,53Q_gate_Sycamore_large_2_2_1.5_no.0
sycamore,2.9302325581395348,4.340425531914893,sabre,53Q_gate_Sycamore_large_2_1_1.5_no.2
rochester,6.934426229508197,8.20873786407767,sabre,53Q_depth_Rochester_large_None_3_2.55_no.6
sycamore,3.923076923076923,5.053191489361702,sabre,53Q_gate_Sycamore_large_2_0_1.5_no.7
rochester,7.630252100840337,9.090573012939002,random,53Q_depth_Rochester_large_None_10_1.5_no.8
rochester,6.487179487179487,10.704697986577182,identity,53Q_gate_Rochester_large_1_3_1.5_no.0
sycamore,5.26431718061674,5.762886597938144,identity,53Q_depth_Sycamore_large_None_10_2.55_no.1
sycamore,6.2,6.301790281329923,identity,53Q_depth_Sycamore_large_None_4_1.5_no.7
sycamore,3.076923076923077,3.208588957055215,sabre,53Q_gate_Sycamore_large_2_3_1.5_no.8
rochester,5.654545454545454,6.839506172839506,sabre,53Q_gate_Rochester_small_2_10_1.5_no.6
rochester,3.0454545454545454,6.029411764705882,sa,53Q_gate_Rochester_large_2_3_1.5_no.9
tokyo,4.117647058823529,3.3300970873786406,identity,20Q_depth_Tokyo_large_None_1_2.55_no.4
rochester,8.967213114754099,7.728434504792332,identity,53Q_gate_Rochester_small_1_15_1.5_no.6
rochester,5.258064516129032,6.943396226415095,sa,53Q_gate_Rochester_small_1_1_1.5_no.9
sycamore,5.268518518518518,5.606407322654462,identity,53Q_gate_Sycamore_small_1_20_1.5_no.9
sycamore,4.440476190476191,5.9397590361445785,sa,53Q_depth_Sycamore_large_None_2_2.55_no.6
sycamore,4.864864864864865,5.217391304347826,sa,53Q_gate_Sycamore_large_2_1_1.5_no.1
sycamore,3.888888888888889,4.045112781954887,sabre,53Q_gate_Sycamore_small_1_3_1.5_no.3
sycamore,5.461538461538462,5.1657142857142855,sa,53Q_gate_Sycamore_large_1_3_1.5_no.5
rochester,5.096153846153846,5.611940298507463,sabre,53Q_depth_Rochester_large_None_4_1.5_no.4
sycamore,4.053254437869822,5.6931330472103,random,53Q_depth_Sycamore_small_None_5_2.55_no.7
sycamore,3.5,5.006849315068493,sabre,53Q_gate_Sycamore_small_1_2_1.5_no.6
rochester,7.575,9.980263157894736,identity,53Q_gate_Rochester_large_2_5_1.5_no.6
sycamore,4.1313131313131315,5.198083067092652,sa,53Q_depth_Sycamore_large_None_4_1.5_no.9
sycamore,3.41025641025641,4.991071428571429,sa,53Q_gate_Sycamore_large_1_1_1.5_no.0
sycamore,3.533333333333333,4.94,sa,53Q_gate_Sycamore_large_2_3_1.5_no.4
tokyo,1.6436781609195403,2.917525773195876,random,20Q_gate_Tokyo_large_2_4_1.5_no.6
rochester,2.9791666666666665,4.345454545454546,sabre,53Q_depth_Rochester_small_None_10_1.5_no.5
sycamore,3.642857142857143,5.27906976744186,sabre,53Q_gate_Sycamore_small_1_1_1.5_no.9
rochester,4.852941176470588,4.680672268907563,sabre,53Q_gate_Rochester_large_2_1_1.5_no.2
rochester,2.9608938547486034,5.684454756380511,sabre,53Q_depth_Rochester_small_None_10_2.55_no.2
rochester,5.4393939393939394,6.196261682242991,sa,53Q_depth_Rochester_large_None_5_1.5_no.4
sycamore,5.238095238095238,8.423728813559322,random,53Q_gate_Sycamore_large_1_1_1.5_no.2
rochester,8.735294117647058,10.138461538461538,random,53Q_gate_Rochester_large_2_4_1.5_no.9
sycamore,5.318181818181818,5.18125,sabre,53Q_depth_Sycamore_small_None_4_2.55_no.1
rochester,4.857142857142857,5.890173410404624,sa,53Q_gate_Rochester_large_1_3_1.5_no.3
sycamore,4.451127819548872,4.363157894736842,sa,53Q_gate_Sycamore_small_1_25_1.5_no.1
rochester,7.346938775510204,8.787234042553191,identity,53Q_gate_Rochester_large_1_5_1.5_no.0
rochester,1.9054054054054055,7.8354430379746836,sa,53Q_gate_Rochester_small_2_1_1.5_no.3
tokyo,1.9391891891891893,3.072463768115942,identity,20Q_depth_Tokyo_large_None_10_1.5_no.4
sycamore,6.673076923076923,6.7112970711297075,identity,53Q_depth_Sycamore_large_None_2_1.5_no.7
rochester,6.338461538461538,11.507462686567164,identity,53Q_depth_Rochester_large_None_3_1.5_no.3
sycamore,3.7439024390243905,4.623076923076923,sabre,53Q_depth_Sycamore_large_None_2_2.55_no.0
tokyo,2.3412698412698414,2.6875,sabre,20Q_depth_Tokyo_large_None_4_2.55_no.0
rochester,7.037735849056604,7.700507614213198,identity,53Q_gate_Rochester_large_2_20_1.5_no.5
rochester,7.742857142857143,11.487179487179487,identity,53Q_gate_Rochester_small_2_3_1.5_no.5
tokyo,1.4109589041095891,2.2857142857142856,sabre,20Q_gate_Tokyo_large_1_5_1.5_no.5
sycamore,4.215686274509804,6.311764705882353,random,53Q_gate_Sycamore_small_1_3_1.5_no.4
rochester,4.0,5.761904761904762,sabre,53Q_gate_Rochester_small_2_3_1.5_no.4
rochester,4.545454545454546,4.766666666666667,sabre,53Q_gate_Rochester_large_1_5_1.5_no.2
sycamore,5.787234042553192,6.1875,random,53Q_gate_Sycamore_large_2_5_1.5_no.2
tokyo,1.7142857142857142,2.1036789297658864,sa,20Q_gate_Tokyo_large_1_15_1.5_no.0
rochester,4.033112582781457,6.262118491921005,sabre,53Q_depth_Rochester_large_None_10_2.55_no.6
rochester,4.454545454545454,12.4,random,53Q_gate_Rochester_small_2_1_1.5_no.2
tokyo,1.3529411764705883,1.7363636363636363,sabre,20Q_gate_Tokyo_large_2_5_1.5_no.4
tokyo,2.0927152317880795,3.0689655172413794,random,20Q_depth_Tokyo_large_None_4_1.5_no.9
rochester,6.888888888888889,10.631578947368421,random,53Q_depth_Rochester_small_None_1_1.5_no.5
rochester,9.479166666666666,10.791666666666666,random,53Q_depth_Rochester_large_None_3_1.5_no.8
sycamore,4.363636363636363,4.8341463414634145,sa,53Q_gate_Sycamore_small_2_5_1.5_no.2
tokyo,1.8620689655172413,2.257425742574257,identity,20Q_gate_Tokyo_large_1_15_1.5_no.6
sycamore,3.8,4.989224137931035,sa,53Q_depth_Sycamore_small_None_5_1.5_no.4
rochester,8.40677966101695,8.238709677419354,identity,53Q_depth_Rochester_large_None_5_1.5_no.9
rochester,8.28048780487805,8.83495145631068,random,53Q_depth_Rochester_large_None_5_2.55_no.8
rochester,5.414634146341464,11.989795918367347,identity,53Q_gate_Rochester_small_1_3_1.5_no.3
sycamore,2.13265306122449,3.303030303030303,sabre,53Q_gate_Sycamore_large_1_20_1.5_no.5
sycamore,3.2982456140350878,4.804469273743017,sa,53Q_gate_Sycamore_small_1_5_1.5_no.3
sycamore,3.9855072463768115,4.116357504215852,sa,53Q_gate_Sycamore_large_1_20_1.5_no.1
sycamore,5.018987341772152,6.382,identity,53Q_depth_Sycamore_large_None_5_2.55_no.1
rochester,5.335195530726257,8.837587006960558,random,53Q_depth_Rochester_small_None_10_2.55_no.2
sycamore,3.6125,4.405405405405405,sabre,53Q_depth_Sycamore_large_None_2_2.55_no.1
rochester,3.625,4.526530612244898,sa,53Q_gate_Rochester_large_2_15_1.5_no.1
sycamore,5.424242424242424,7.5625,identity,53Q_gate_Sycamore_large_1_0_1.5_no.8
tokyo,1.4189189189189189,2.0217391304347827,sa,20Q_depth_Tokyo_large_None_10_1.5_no.4
tokyo,1.8289473684210527,3.347826086956522,random,20Q_gate_Tokyo_large_2_3_1.5_no.4
tokyo,2.1288659793814433,2.5107142857142857,sabre,20Q_gate_Tokyo_large_2_20_1.5_no.6
sycamore,5.017857142857143,5.102941176470588,sa,53Q_depth_Sycamore_large_None_1_2.55_no.9
sycamore,3.8278688524590163,4.651851851851852,sabre,53Q_depth_Sycamore_small_None_4_2.55_no.0
rochester,6.0344827586206895,10.3125,random,53Q_gate_Rochester_small_2_4_1.5_no.0
tokyo,2.310344827586207,2.7868131868131867,identity,20Q_depth_Tokyo_large_None_10_1.5_no.5
rochester,7.428571428571429,11.014084507042254,random,53Q_depth_Rochester_small_None_2_1.5_no.3
rochester,2.161290322580645,14.45,identity,53Q_gate_Rochester_small_2_0_1.5_no.0
rochester,8.168067226890756,8.955801104972375,random,53Q_depth_Rochester_small_None_10_1.5_no.8
sycamore,6.245614035087719,6.139442231075697,identity,53Q_gate_Sycamore_large_1_4_1.5_no.7
rochester,4.27906976744186,7.0,sabre,53Q_depth_Rochester_small_None_2_1.5_no.4
rochester,3.311111111111111,5.94,sa,53Q_gate_Rochester_large_1_4_1.5_no.1
rochester,5.8125,14.166666666666666,identity,53Q_gate_Rochester_small_1_0_1.5_no.6
sycamore,4.8062015503875966,6.965811965811966,identity,53Q_depth_Sycamore_small_None_4_1.5_no.7
tokyo,2.217391304347826,2.588932806324111,random,20Q_gate_Tokyo_large_1_25_1.5_no.3
sycamore,5.617647058823529,6.26056338028169,random,53Q_gate_Sycamore_large_1_1_1.5_no.3
sycamore,3.260869565217391,5.0059612518628915,sa,53Q_depth_Sycamore_small_None_10_2.55_no.0
rochester,5.714285714285714,5.864077669902913,sabre,53Q_gate_Rochester_large_2_1_1.5_no.3
rochester,4.135135135135135,10.298804780876495,random,53Q_depth_Rochester_large_None_4_1.5_no.1
sycamore,3.4285714285714284,5.918032786885246,sa,53Q_depth_Sycamore_small_None_1_2.55_no.1
sycamore,4.184210526315789,7.351648351648351,identity,53Q_depth_Sycamore_small_None_3_2.55_no.2
rochester,2.8410596026490067,3.784560143626571,sa,53Q_depth_Rochester_large_None_10_2.55_no.6
sycamore,2.9743589743589745,3.9338235294117645,sabre,53Q_gate_Sycamore_large_1_1_1.5_no.4
sycamore,4.983333333333333,7.228070175438597,identity,53Q_gate_Sycamore_small_1_5_1.5_no.4
rochester,4.027027027027027,6.291666666666667,sabre,53Q_depth_Rochester_large_None_1_1.5_no.6
rochester,4.584269662921348,4.249438202247191,sa,53Q_gate_Rochester_small_1_25_1.5_no.5
sycamore,3.3529411764705883,4.96969696969697,sabre,53Q_gate_Sycamore_large_1_0_1.5_no.1
rochester,7.071428571428571,9.188841201716738,identity,53Q_depth_Rochester_large_None_3_1.5_no.6
rochester,3.5238095238095237,6.2046511627906975,sa,53Q_depth_Rochester_large_None_4_2.55_no.9
rochester,6.9655172413793105,10.983193277310924,random,53Q_gate_Rochester_small_1_3_1.5_no.7
sycamore,2.5337423312883436,4.992063492063492,sabre,53Q_gate_Sycamore_small_1_15_1.5_no.4
tokyo,2.4,2.8333333333333335,sabre,20Q_gate_Tokyo_large_2_0_1.5_no.8
rochester,2.236641221374046,6.901869158878505,sabre,53Q_depth_Rochester_large_None_3_2.55_no.2
rochester,5.026315789473684,8.915178571428571,random,53Q_gate_Rochester_small_1_10_1.5_no.9
tokyo,1.8387096774193548,2.982832618025751,random,20Q_depth_Tokyo_large_None_5_2.55_no.9
sycamore,3.659340659340659,5.603448275862069,sa,53Q_depth_Sycamore_small_None_2_1.5_no.6
rochester,8.39622641509434,8.451219512195122,identity,53Q_gate_Rochester_small_1_10_1.5_no.3
rochester,4.371428571428571,5.333333333333333,sabre,53Q_gate_Rochester_small_2_3_1.5_no.5
rochester,4.226666666666667,5.6855123674911665,sa,53Q_depth_Rochester_small_None_5_1.5_no.8
rochester,4.2592592592592595,8.054945054945055,sa,53Q_gate_Rochester_large_1_0_1.5_no.9
tokyo,2.56,2.588235294117647,sabre,20Q_gate_Tokyo_large_1_0_1.5_no.9
sycamore,4.964912280701754,7.031578947368421,identity,53Q_depth_Sycamore_large_None_1_1.5_no.2
sycamore,5.58,6.403061224489796,random,53Q_gate_Sycamore_small_1_3_1.5_no.5
sycamore,6.203389830508475,6.7611940298507465,random,53Q_gate_Sycamore_large_2_5_1.5_no.3
rochester,1.537313432835821,6.3625,sa,53Q_gate_Rochester_small_2_2_1.5_no.9
rochester,3.0925925925925926,3.525581395348837,sabre,53Q_gate_Rochester_large_1_5_1.5_no.3
rochester,3.9065420560747666,13.211538461538462,random,53Q_depth_Rochester_small_None_3_2.55_no.8
tokyo,2.0441176470588234,3.10989010989011,identity,20Q_depth_Tokyo_large_None_1_1.5_no.4
sycamore,3.986754966887417,6.23953488372093,random,53Q_depth_Sycamore_small_None_5_1.5_no.9
rochester,7.035714285714286,12.488636363636363,identity,53Q_gate_Rochester_large_2_0_1.5_no.3
sycamore,3.628099173553719,6.617312072892939,random,53Q_depth_Sycamore_small_None_5_2.55_no.3
rochester,5.507462686567164,6.6263345195729535,sabre,53Q_depth_Rochester_large_None_4_1.5_no.0
rochester,6.595505617977528,5.8456659619450315,identity,53Q_gate_Rochester_large_1_15_1.5_no.8
rochester,6.073770491803279,6.811320754716981,sabre,53Q_depth_Rochester_small_None_10_1.5_no.1
sycamore,3.9148936170212765,4.623145400593472,sabre,53Q_depth_Sycamore_large_None_4_1.5_no.3
sycamore,7.12,6.5131578947368425,random,53Q_gate_Sycamore_small_2_10_1.5_no.3
rochester,2.912280701754386,4.583586626139818,sa,53Q_gate_Rochester_small_2_20_1.5_no.3
sycamore,4.243243243243243,6.564516129032258,identity,53Q_gate_Sycamore_large_2_1_1.5_no.7
sycamore,4.605839416058394,5.5843520782396086,sa,53Q_depth_Sycamore_small_None_5_2.55_no.5
rochester,4.248447204968944,7.737603305785124,sabre,53Q_depth_Rochester_small_None_10_2.55_no.6
sycamore,3.138801261829653,4.7105263157894735,sabre,53Q_depth_Sycamore_large_None_10_2.55_no.4
rochester,6.242718446601942,5.055357142857143,sabre,53Q_gate_Rochester_large_1_20_1.5_no.5
sycamore,3.28,4.666666666666667,sabre,53Q_gate_Sycamore_small_2_3_1.5_no.5
sycamore,4.257731958762887,4.39095744680851,sa,53Q_gate_Sycamore_small_2_15_1.5_no.1
rochester,2.9285714285714284,6.659090909090909,sa,53Q_gate_Rochester_large_2_0_1.5_no.3
rochester,7.50561797752809,7.582309582309582,identity,53Q_gate_Rochester_large_2_25_1.5_no.0
tokyo,1.5774647887323943,2.231578947368421,sabre,20Q_gate_Tokyo_large_1_3_1.5_no.8
rochester,5.405405405405405,7.844444444444444,sa,53Q_gate_Rochester_small_1_2_1.5_no.3
sycamore,3.563063063063063,4.633853541416567,sa,53Q_depth_Sycamore_large_None_10_1.5_no.3
sycamore,4.538461538461538,4.923076923076923,sabre,53Q_gate_Sycamore_small_2_2_1.5_no.0
rochester,5.4,4.926086956521739,sabre,53Q_gate_Rochester_small_2_10_1.5_no.9
tokyo,2.0863309352517985,2.6261682242990654,sabre,20Q_depth_Tokyo_large_None_4_1.5_no.4
sycamore,5.586956521739131,5.994764397905759,identity,53Q_gate_Sycamore_large_2_5_1.5_no.8
rochester,7.5,13.0,identity,53Q_gate_Rochester_large_1_0_1.5_no.5
tokyo,2.219178082191781,2.8125,identity,20Q_gate_Tokyo_large_1_5_1.5_no.8
rochester,6.027522935779817,10.394160583941606,random,53Q_depth_Rochester_small_None_5_2.55_no.8
tokyo,1.5421686746987953,2.232876712328767,sabre,20Q_gate_Tokyo_large_2_3_1.5_no.9
tokyo,1.295774647887324,1.3982300884955752,sa,20Q_gate_Tokyo_large_1_15_1.5_no.4
tokyo,1.787037037037037,2.966666666666667,identity,20Q_depth_Tokyo_large_None_1_2.55_no.5
rochester,5.0,5.550561797752809,sabre,53Q_gate_Rochester_small_2_10_1.5_no.7
tokyo,2.2134831460674156,2.3492063492063493,sa,20Q_gate_Tokyo_large_2_10_1.5_no.8
sycamore,4.144329896907217,3.9601063829787235,sabre,53Q_gate_Sycamore_small_2_15_1.5_no.1
rochester,5.137931034482759,10.906976744186046,random,53Q_gate_Rochester_small_2_1_1.5_no.6
rochester,4.148809523809524,6.334811529933481,sabre,53Q_depth_Rochester_large_None_10_2.55_no.2
rochester,3.574712643678161,5.416083916083916,sa,53Q_gate_Rochester_large_1_10_1.5_no.7
sycamore,3.4225352112676055,3.6787762906309753,sabre,53Q_gate_Sycamore_small_1_25_1.5_no.9
sycamore,4.631799163179917,6.046482412060302,identity,53Q_depth_Sycamore_large_None_10_1.5_no.4
rochester,5.111111111111111,6.416382252559727,sa,53Q_depth_Rochester_large_None_5_1.5_no.2
sycamore,4.642857142857143,6.200729927007299,identity,53Q_depth_Sycamore_small_None_2_1.5_no.7
sycamore,3.9862385321100917,7.37250554323725,identity,53Q_depth_Sycamore_small_None_5_2.55_no.8
sycamore,4.508771929824562,4.984732824427481,sa,53Q_gate_Sycamore_large_1_5_1.5_no.8
sycamore,4.731884057971015,4.905564924114671,random,53Q_gate_Sycamore_large_1_20_1.5_no.1
sycamore,5.359375,5.626923076923077,identity,53Q_gate_Sycamore_large_2_10_1.5_no.9
tokyo,1.9329608938547487,2.7529411764705882,random,20Q_gate_Tokyo_large_2_20_1.5_no.5
sycamore,4.531914893617022,5.209944751381215,sa,53Q_gate_Sycamore_large_2_5_1.5_no.9
sycamore,5.527777777777778,8.48421052631579,identity,53Q_gate_Sycamore_small_2_0_1.5_no.4
tokyo,2.853107344632768,2.9516728624535316,random,20Q_depth_Tokyo_large_None_5_2.55_no.8
tokyo,2.09375,2.8,identity,20Q_gate_Tokyo_large_2_4_1.5_no.8
sycamore,4.317460317460317,4.99609375,sa,53Q_depth_Sycamore_small_None_2_1.5_no.1
sycamore,4.202898550724638,5.039840637450199,sabre,53Q_depth_Sycamore_large_None_2_1.5_no.1
sycamore,3.4375,5.125,sabre,53Q_gate_Sycamore_small_1_3_1.5_no.0
rochester,2.7794117647058822,8.666666666666666,sa,53Q_depth_Rochester_small_None_5_1.5_no.9
rochester,6.6,10.066176470588236,random,53Q_gate_Rochester_small_2_5_1.5_no.4
sycamore,1.8865979381443299,4.555555555555555,sabre,53Q_gate_Sycamore_small_1_2_1.5_no.5
rochester,2.574074074074074,7.533333333333333,sabre,53Q_depth_Rochester_small_None_1_2.55_no.4
rochester,10.488372093023257,8.897674418604652,identity,53Q_gate_Rochester_large_2_10_1.5_no.1
